Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:41:28 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  17-Hydroxyprogesterone,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
71,71,20250804-hormore-29,1189,1189,1,4.8,0,,0.071,0.001,-99.9,,bb
72,72,20250804-hormore-30,1190,1190,1,,,,,,,,
73,73,20250804-hormore-31,1195,1195,1,,,,,,,,
74,74,20250804-hormore-32,1196,1196,1,,,,,,,,
75,75,20250804-hormore-33,1202,1202,1,,,,,,,,
76,76,20250804-hormore-34,1205,1205,1,,,,,,,,
77,77,20250804-hormore-35,1206,1206,1,4.72,0,,0.066,0.001,-99.9,,bb
78,78,20250804-hormore-36,1207,1207,1,,,,,,,,
79,79,20250804-hormore-37,1208,1208,1,,,,,,,,
80,80,20250804-hormore-38,1209,1209,1,,,,,,,,
81,81,20250804-hormore-39,1210,1210,1,,,,,,,,
82,82,20250804-hormore-40,1212,1212,1,,,,,,,,
83,83,20250804-hormore-41,1214,1214,1,,,,,,,,
84,84,20250804-hormore-42,1216,1216,1,,,,,,,,
85,85,20250804-hormore-43,1217,1217,1,,,,,,,,
86,86,20250804-hormore-44,1218,1218,1,,,,,,,,
87,87,20250804-hormore-45,1221,1221,1,4.82,0,,0.194,0.003,-99.7,,bb
88,88,20250805-hormore-1,1222,1222,1,,,,,,,,
89,89,20250805-hormore-2,1223,1223,1,,,,,,,,
90,90,20250805-hormore-3,1224,1224,1,,,,,,,,
91,91,20250805-hormore-4,1226,1226,1,,,,,,,,
92,92,20250805-hormore-5,1227,1227,1,,,,,,,,
93,93,20250805-hormore-6,1228,1228,1,,,,,,,,
94,94,20250805-hormore-7,1231,1231,1,,,,,,,,
95,95,20250804-hormore-8,1038,1038,1,,,,,,,,
,,,,,,,,,,,,,
Compound 26:  Estradiol-IS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,,,,,,,Standard,
2,2,20250805-COL-05,s2,s2,1,,,,,,,Standard,
3,3,20250805-COL-06,s3,s3,1,4.83,0,,0.199,0.002,-99.8,Standard,bb
4,4,20250805-COL-07,s4,s4,1,4.76,1,,0.727,0.009,-99.1,Standard,bb
5,5,20250805-COL-08,s5,s5,1,4.79,16,,16.3,0.204,-79.6,Standard,bb
6,6,20250805-COL-09,s6,s6,1,4.78,72,,71.7,0.896,-10.4,Standard,bb
7,7,20250805-COL-10,s7,s7,1,4.77,311,,311,3.888,288.8,Standard,bb
8,8,20250805-COL-11,q1,q1,1,,,,,,,QC,
9,9,20250805-COL-12,q2,q2,1,4.77,193,,193,2.417,141.7,QC,bb
10,10,20250802-hormore-50,1075,1075,1,4.79,0,,0.131,0.002,-99.8,,bb
11,11,20250802-hormore-51,1076,1076,1,,,,,,,,
12,12,20250802-hormore-52,1077,1077,1,,,,,,,,
13,13,20250802-hormore-53,1079,1079,1,,,,,,,,
14,14,20250802-hormore-54,1080,1080,1,4.88,0,,0.204,0.003,-99.7,,bb
15,15,20250802-hormore-55,1083,1083,1,,,,,,,,
16,16,20250802-hormore-56,1084,1084,1,,,,,,,,
17,17,20250802-hormore-57,1087,1087,1,,,,,,,,
18,18,20250802-hormore-58,1090,1090,1,,,,,,,,
19,19,20250802-hormore-59,1092,1092,1,,,,,,,,
20,20,20250802-hormore-60,1093,1093,1,,,,,,,,
21,21,20250802-hormore-61,1094,1094,1,,,,,,,,
22,22,20250802-hormore-62,1095,1095,1,,,,,,,,
23,23,20250802-hormore-63,1096,1096,1,,,,,,,,
24,24,20250802-hormore-64,1097,1097,1,4.75,0,,0.172,0.002,-99.8,,bb
25,25,20250803-hormore-1,1098,1098,1,,,,,,,,
26,26,20250803-hormore-2,1099,1099,1,,,,,,,,
27,27,20250803-hormore-3,1100,1100,1,4.8,0,,0.142,0.002,-99.8,,bb
28,28,20250803-hormore-4,1102,1102,1,,,,,,,,
29,29,20250803-hormore-5,1105,1105,1,,,,,,,,
30,30,20250803-hormore-6,1106,1106,1,4.76,0,,0.234,0.003,-99.7,,bb
31,31,20250803-hormore-7,1107,1107,1,,,,,,,,
32,32,20250803-hormore-8,1108,1108,1,,,,,,,,
33,33,20250803-hormore-9,1109,1109,1,,,,,,,,
34,34,20250803-hormore-10,1111,1111,1,,,,,,,,
35,35,20250803-hormore-11,1112,1112,1,,,,,,,,
36,36,20250803-hormore-12,1113,1113,1,,,,,,,,
37,37,20250803-hormore-13,1116,1116,1,4.77,0,,0.186,0.002,-99.8,,bb
38,38,20250803-hormore-14,1118,1118,1,,,,,,,,
39,39,20250803-hormore-15,1124,1124,1,,,,,,,,
40,40,20250803-hormore-16,1125,1125,1,4.77,0,,0.062,0.001,-99.9,,bb
41,41,20250803-hormore-17,1134,1134,1,4.81,1,,0.732,0.009,-99.1,,bb
42,42,20250803-hormore-18,1135,1135,1,4.75,0,,0.177,0.002,-99.8,,bb
43,43,20250804-hormore-1,1137,1137,1,4.79,0,,0.49,0.006,-99.4,,bb
44,44,20250804-hormore-2,1138,1138,1,,,,,,,,
45,45,20250804-hormore-3,1141,1141,1,,,,,,,,
46,46,20250804-hormore-4,1142,1142,1,4.75,0,,0.091,0.001,-99.9,,bb
47,47,20250804-hormore-5,1143,1143,1,,,,,,,,
48,48,20250804-hormore-6,1144,1144,1,,,,,,,,
49,49,20250804-hormore-7,1146,1146,1,4.74,0,,0.132,0.002,-99.8,,bb
50,50,20250804-hormore-8,1038,1038,1,,,,,,,,
51,51,20250804-hormore-9,1149,1149,1,4.78,0,,0.181,0.002,-99.8,,bb
52,52,20250804-hormore-10,1154,1154,1,,,,,,,,
53,53,20250804-hormore-11,1156,1156,1,,,,,,,,
54,54,20250804-hormore-12,1162,1162,1,,,,,,,,
55,55,20250804-hormore-13,1165,1165,1,,,,,,,,
56,56,20250804-hormore-14,1166,1166,1,,,,,,,,
57,57,20250804-hormore-15,1167,1167,1,,,,,,,,
58,58,20250804-hormore-16,1168,1168,1,,,,,,,,
59,59,20250804-hormore-17,1169,1169,1,,,,,,,,
60,60,20250804-hormore-18,1170,1170,1,,,,,,,,
61,61,20250804-hormore-19,1172,1172,1,4.71,0,,0.23,0.003,-99.7,,bb
62,62,20250804-hormore-20,1173,1173,1,4.73,0,,0.071,0.001,-99.9,,bb
63,63,20250804-hormore-21,1175,1175,1,4.75,0,,0.173,0.002,-99.8,,bb
64,64,20250804-hormore-22,1177,1177,1,,,,,,,,
65,65,20250804-hormore-23,1178,1178,1,4.78,0,,0.037,0,-100,,bb
66,66,20250804-hormore-24,1180,1180,1,4.78,0,,0.222,0.003,-99.7,,bb
67,67,20250804-hormore-25,1181,1181,1,,,,,,,,
68,68,20250804-hormore-26,1182,1182,1,4.79,0,,0.034,0,-100,,bb
69,69,20250804-hormore-27,1185,1185,1,4.78,0,,0.168,0.002,-99.8,,bb
70,70,20250804-hormore-28,1188,1188,1,,,,,,,,
71,71,20250804-hormore-29,1189,1189,1,,,,,,,,
72,72,20250804-hormore-30,1190,1190,1,,,,,,,,
73,73,20250804-hormore-31,1195,1195,1,4.75,0,,0.217,0.003,-99.7,,bb
74,74,20250804-hormore-32,1196,1196,1,,,,,,,,
75,75,20250804-hormore-33,1202,1202,1,4.84,0,,0.214,0.003,-99.7,,bb
76,76,20250804-hormore-34,1205,1205,1,,,,,,,,
77,77,20250804-hormore-35,1206,1206,1,,,,,,,,
78,78,20250804-hormore-36,1207,1207,1,4.9,0,,0.169,0.002,-99.8,,bb
79,79,20250804-hormore-37,1208,1208,1,4.74,0,,0.173,0.002,-99.8,,bb
80,80,20250804-hormore-38,1209,1209,1,,,,,,,,
81,81,20250804-hormore-39,1210,1210,1,,,,,,,,
82,82,20250804-hormore-40,1212,1212,1,4.72,0,,0.177,0.002,-99.8,,bb
83,83,20250804-hormore-41,1214,1214,1,4.79,0,,0.19,0.002,-99.8,,bb
84,84,20250804-hormore-42,1216,1216,1,,,,,,,,
85,85,20250804-hormore-43,1217,1217,1,,,,,,,,
86,86,20250804-hormore-44,1218,1218,1,,,,,,,,
87,87,20250804-hormore-45,1221,1221,1,,,,,,,,
88,88,20250805-hormore-1,1222,1222,1,,,,,,,,
89,89,20250805-hormore-2,1223,1223,1,,,,,,,,
90,90,20250805-hormore-3,1224,1224,1,,,,,,,,
91,91,20250805-hormore-4,1226,1226,1,4.72,0,,0.186,0.002,-99.8,,bb
92,92,20250805-hormore-5,1227,1227,1,,,,,,,,
93,93,20250805-hormore-6,1228,1228,1,,,,,,,,
94,94,20250805-hormore-7,1231,1231,1,,,,,,,,
95,95,20250804-hormore-8,1038,1038,1,,,,,,,,
,,,,,,,,,,,,,
Compound 27:  Estriol-IS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,2.4,0,,0.018,0.034,-96.6,Standard,bb
2,2,20250805-COL-05,s2,s2,1,2.37,0,,0.066,0.123,-87.7,Standard,bb
3,3,20250805-COL-06,s3,s3,1,,,,,,,Standard,
4,4,20250805-COL-07,s4,s4,1,2.36,0,,0.053,0.099,-90.1,Standard,bb
5,5,20250805-COL-08,s5,s5,1,2.43,0,,0.047,0.088,-91.2,Standard,bb
6,6,20250805-COL-09,s6,s6,1,2.35,1,,0.651,1.216,21.6,Standard,bb
7,7,20250805-COL-10,s7,s7,1,2.36,2,,2.38,4.44,344,Standard,bb
8,8,20250805-COL-11,q1,q1,1,2.41,0,,0.168,0.314,-68.6,QC,bb
9,9,20250805-COL-12,q2,q2,1,2.35,0,,0.029,0.054,-94.6,QC,bb
10,10,20250802-hormore-50,1075,1075,1,2.38,0,,0.158,0.295,-70.5,,bb
11,11,20250802-hormore-51,1076,1076,1,2.35,0,,0.018,0.034,-96.6,,bb
12,12,20250802-hormore-52,1077,1077,1,2.38,0,,0.024,0.045,-95.5,,bb
13,13,20250802-hormore-53,1079,1079,1,2.4,0,,0.015,0.028,-97.2,,bb
14,14,20250802-hormore-54,1080,1080,1,2.36,0,,0.021,0.039,-96.1,,bb
15,15,20250802-hormore-55,1083,1083,1,,,,,,,,
16,16,20250802-hormore-56,1084,1084,1,2.36,0,,0.165,0.308,-69.2,,bb
17,17,20250802-hormore-57,1087,1087,1,,,,,,,,
18,18,20250802-hormore-58,1090,1090,1,2.33,0,,0.071,0.133,-86.7,,bb
19,19,20250802-hormore-59,1092,1092,1,2.37,0,,0.068,0.127,-87.3,,bb
20,20,20250802-hormore-60,1093,1093,1,2.41,0,,0.012,0.022,-97.8,,bb
21,21,20250802-hormore-61,1094,1094,1,,,,,,,,
22,22,20250802-hormore-62,1095,1095,1,,,,,,,,
23,23,20250802-hormore-63,1096,1096,1,2.39,0,,0.058,0.108,-89.2,,bb
24,24,20250802-hormore-64,1097,1097,1,2.39,0,,0.029,0.054,-94.6,,bb
25,25,20250803-hormore-1,1098,1098,1,2.42,0,,0.019,0.035,-96.5,,bb
26,26,20250803-hormore-2,1099,1099,1,2.44,0,,0.055,0.103,-89.7,,bb
27,27,20250803-hormore-3,1100,1100,1,,,,,,,,
28,28,20250803-hormore-4,1102,1102,1,2.31,0,,0.134,0.25,-75,,bb
29,29,20250803-hormore-5,1105,1105,1,2.44,0,,0.058,0.108,-89.2,,bb
30,30,20250803-hormore-6,1106,1106,1,2.37,0,,0.079,0.148,-85.2,,bb
31,31,20250803-hormore-7,1107,1107,1,,,,,,,,
32,32,20250803-hormore-8,1108,1108,1,,,,,,,,
33,33,20250803-hormore-9,1109,1109,1,2.35,0,,0.053,0.099,-90.1,,bb
34,34,20250803-hormore-10,1111,1111,1,2.41,0,,0.021,0.039,-96.1,,bb
35,35,20250803-hormore-11,1112,1112,1,2.39,0,,0.06,0.112,-88.8,,bb
36,36,20250803-hormore-12,1113,1113,1,2.34,0,,0.018,0.034,-96.6,,bb
37,37,20250803-hormore-13,1116,1116,1,2.32,0,,0.024,0.045,-95.5,,bb
38,38,20250803-hormore-14,1118,1118,1,2.38,0,,0.052,0.097,-90.3,,bb
39,39,20250803-hormore-15,1124,1124,1,2.42,0,,0.024,0.045,-95.5,,bb
40,40,20250803-hormore-16,1125,1125,1,2.33,0,,0.16,0.299,-70.1,,bb
41,41,20250803-hormore-17,1134,1134,1,2.44,0,,0.055,0.103,-89.7,,bb
42,42,20250803-hormore-18,1135,1135,1,2.4,0,,0.021,0.039,-96.1,,bb
43,43,20250804-hormore-1,1137,1137,1,,,,,,,,
44,44,20250804-hormore-2,1138,1138,1,2.39,0,,0.018,0.034,-96.6,,bb
45,45,20250804-hormore-3,1141,1141,1,,,,,,,,
46,46,20250804-hormore-4,1142,1142,1,,,,,,,,
47,47,20250804-hormore-5,1143,1143,1,2.39,0,,0.011,0.021,-97.9,,bb
48,48,20250804-hormore-6,1144,1144,1,2.35,0,,0.071,0.133,-86.7,,bb
49,49,20250804-hormore-7,1146,1146,1,2.36,0,,0.013,0.024,-97.6,,bb
50,50,20250804-hormore-8,1038,1038,1,2.37,0,,0.021,0.039,-96.1,,bb
51,51,20250804-hormore-9,1149,1149,1,,,,,,,,
52,52,20250804-hormore-10,1154,1154,1,2.4,0,,0.021,0.039,-96.1,,bb
53,53,20250804-hormore-11,1156,1156,1,2.4,0,,0.247,0.461,-53.9,,bb
54,54,20250804-hormore-12,1162,1162,1,2.34,0,,0.037,0.069,-93.1,,bb
55,55,20250804-hormore-13,1165,1165,1,2.35,0,,0.018,0.034,-96.6,,bb
56,56,20250804-hormore-14,1166,1166,1,2.37,0,,0.055,0.103,-89.7,,bb
57,57,20250804-hormore-15,1167,1167,1,,,,,,,,
58,58,20250804-hormore-16,1168,1168,1,,,,,,,,
59,59,20250804-hormore-17,1169,1169,1,,,,,,,,
60,60,20250804-hormore-18,1170,1170,1,,,,,,,,
61,61,20250804-hormore-19,1172,1172,1,,,,,,,,
62,62,20250804-hormore-20,1173,1173,1,2.45,0,,0.021,0.039,-96.1,,bb
63,63,20250804-hormore-21,1175,1175,1,2.4,0,,0.037,0.069,-93.1,,bb
64,64,20250804-hormore-22,1177,1177,1,2.39,0,,0.055,0.103,-89.7,,bb
65,65,20250804-hormore-23,1178,1178,1,2.35,0,,0.058,0.108,-89.2,,bb
66,66,20250804-hormore-24,1180,1180,1,2.36,0,,0.087,0.163,-83.7,,bb
67,67,20250804-hormore-25,1181,1181,1,,,,,,,,
68,68,20250804-hormore-26,1182,1182,1,2.31,0,,0.055,0.103,-89.7,,bb
69,69,20250804-hormore-27,1185,1185,1,,,,,,,,
70,70,20250804-hormore-28,1188,1188,1,2.41,0,,0.018,0.034,-96.6,,bb
71,71,20250804-hormore-29,1189,1189,1,2.31,0,,0.047,0.088,-91.2,,bb
72,72,20250804-hormore-30,1190,1190,1,2.41,0,,0.116,0.217,-78.3,,bb
73,73,20250804-hormore-31,1195,1195,1,,,,,,,,
74,74,20250804-hormore-32,1196,1196,1,,,,,,,,
75,75,20250804-hormore-33,1202,1202,1,,,,,,,,
76,76,20250804-hormore-34,1205,1205,1,,,,,,,,
77,77,20250804-hormore-35,1206,1206,1,,,,,,,,
78,78,20250804-hormore-36,1207,1207,1,2.41,0,,0.052,0.097,-90.3,,bb
79,79,20250804-hormore-37,1208,1208,1,,,,,,,,
80,80,20250804-hormore-38,1209,1209,1,2.34,0,,0.024,0.045,-95.5,,bb
81,81,20250804-hormore-39,1210,1210,1,,,,,,,,
82,82,20250804-hormore-40,1212,1212,1,2.41,0,,0.06,0.112,-88.8,,bb
83,83,20250804-hormore-41,1214,1214,1,,,,,,,,
84,84,20250804-hormore-42,1216,1216,1,2.42,0,,0.037,0.069,-93.1,,bb
85,85,20250804-hormore-43,1217,1217,1,,,,,,,,
86,86,20250804-hormore-44,1218,1218,1,2.35,0,,0.042,0.078,-92.2,,bb
87,87,20250804-hormore-45,1221,1221,1,,,,,,,,
88,88,20250805-hormore-1,1222,1222,1,2.43,0,,0.052,0.097,-90.3,,bb
89,89,20250805-hormore-2,1223,1223,1,,,,,,,,
90,90,20250805-hormore-3,1224,1224,1,2.4,0,,0.06,0.112,-88.8,,bb
91,91,20250805-hormore-4,1226,1226,1,,,,,,,,
92,92,20250805-hormore-5,1227,1227,1,2.32,0,,0.05,0.093,-90.7,,bb
93,93,20250805-hormore-6,1228,1228,1,,,,,,,,
94,94,20250805-hormore-7,1231,1231,1,,,,,,,,
95,95,20250804-hormore-8,1038,1038,1,2.37,0,,0.021,0.039,-96.1,,bb
,,,,,,,,,,,,,
Compound 28:  17a-Hydroxypregnenolone-IS,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,,,,,,,Standard,
2,2,20250805-COL-05,s2,s2,1,,,,,,,Standard,
3,3,20250805-COL-06,s3,s3,1,6.08,0,,0.281,0.001,-99.9,Standard,bb
4,4,20250805-COL-07,s4,s4,1,6.13,1,,0.809,0.002,-99.8,Standard,bb
5,5,20250805-COL-08,s5,s5,1,6.13,15,,14.6,0.041,-95.9,Standard,bb
6,6,20250805-COL-09,s6,s6,1,6.13,311,,311,0.868,-13.2,Standard,bb
7,7,20250805-COL-10,s7,s7,1,6.14,1462,,1460,4.088,308.8,Standard,bb
8,8,20250805-COL-11,q1,q1,1,6.12,0,,0.16,0,-100,QC,bb
9,9,20250805-COL-12,q2,q2,1,6.14,631,,631,1.766,76.6,QC,bb
10,10,20250802-hormore-50,1075,1075,1,,,,,,,,
11,11,20250802-hormore-51,1076,1076,1,6.09,0,,0.242,0.001,-99.9,,bb
12,12,20250802-hormore-52,1077,1077,1,6.1,0,,0.077,0,-100,,bb
13,13,20250802-hormore-53,1079,1079,1,6.17,0,,0.214,0.001,-99.9,,bb
14,14,20250802-hormore-54,1080,1080,1,6.18,0,,0.075,0,-100,,bb
15,15,20250802-hormore-55,1083,1083,1,,,,,,,,
16,16,20250802-hormore-56,1084,1084,1,6.13,0,,0.324,0.001,-99.9,,bb
17,17,20250802-hormore-57,1087,1087,1,,,,,,,,
18,18,20250802-hormore-58,1090,1090,1,,,,,,,,
19,19,20250802-hormore-59,1092,1092,1,6.14,0,,0.165,0,-100,,bb
20,20,20250802-hormore-60,1093,1093,1,6.14,0,,0.042,0,-100,,bb
21,21,20250802-hormore-61,1094,1094,1,,,,,,,,
22,22,20250802-hormore-62,1095,1095,1,,,,,,,,
23,23,20250802-hormore-63,1096,1096,1,,,,,,,,
24,24,20250802-hormore-64,1097,1097,1,,,,,,,,
25,25,20250803-hormore-1,1098,1098,1,6.06,0,,0.088,0,-100,,bb
26,26,20250803-hormore-2,1099,1099,1,,,,,,,,
27,27,20250803-hormore-3,1100,1100,1,6.14,0,,0.281,0.001,-99.9,,bb
28,28,20250803-hormore-4,1102,1102,1,,,,,,,,
29,29,20250803-hormore-5,1105,1105,1,,,,,,,,
30,30,20250803-hormore-6,1106,1106,1,6.1,0,,0.341,0.001,-99.9,,bb
31,31,20250803-hormore-7,1107,1107,1,6.16,0,,0.187,0.001,-99.9,,bb
32,32,20250803-hormore-8,1108,1108,1,,,,,,,,
33,33,20250803-hormore-9,1109,1109,1,6.14,0,,0.231,0.001,-99.9,,bb
34,34,20250803-hormore-10,1111,1111,1,,,,,,,,
35,35,20250803-hormore-11,1112,1112,1,6.11,0,,0.062,0,-100,,bb
36,36,20250803-hormore-12,1113,1113,1,6.14,2,,2.13,0.006,-99.4,,bb
37,37,20250803-hormore-13,1116,1116,1,6.13,1,,0.665,0.002,-99.8,,bb
38,38,20250803-hormore-14,1118,1118,1,,,,,,,,
39,39,20250803-hormore-15,1124,1124,1,,,,,,,,
40,40,20250803-hormore-16,1125,1125,1,6.11,0,,0.154,0,-100,,bb
41,41,20250803-hormore-17,1134,1134,1,6.08,0,,0.456,0.001,-99.9,,bb
42,42,20250803-hormore-18,1135,1135,1,,,,,,,,
43,43,20250804-hormore-1,1137,1137,1,6.2,0,,0.165,0,-100,,bb
44,44,20250804-hormore-2,1138,1138,1,,,,,,,,
45,45,20250804-hormore-3,1141,1141,1,,,,,,,,
46,46,20250804-hormore-4,1142,1142,1,6.22,0,,0.082,0,-100,,bb
47,47,20250804-hormore-5,1143,1143,1,6.12,0,,0.231,0.001,-99.9,,bb
48,48,20250804-hormore-6,1144,1144,1,6.16,1,,0.555,0.002,-99.8,,bb
49,49,20250804-hormore-7,1146,1146,1,6.18,0,,0.176,0,-100,,bb
50,50,20250804-hormore-8,1038,1038,1,6.11,2,,2.35,0.007,-99.3,,bb
51,51,20250804-hormore-9,1149,1149,1,,,,,,,,
52,52,20250804-hormore-10,1154,1154,1,6.11,0,,0.33,0.001,-99.9,,bb
53,53,20250804-hormore-11,1156,1156,1,6.12,1,,0.829,0.002,-99.8,,bb
54,54,20250804-hormore-12,1162,1162,1,,,,,,,,
55,55,20250804-hormore-13,1165,1165,1,,,,,,,,
56,56,20250804-hormore-14,1166,1166,1,,,,,,,,
57,57,20250804-hormore-15,1167,1167,1,6.07,0,,0.209,0.001,-99.9,,bb
58,58,20250804-hormore-16,1168,1168,1,6.2,0,,0.237,0.001,-99.9,,bb
59,59,20250804-hormore-17,1169,1169,1,6.14,0,,0.231,0.001,-99.9,,bb
60,60,20250804-hormore-18,1170,1170,1,6.07,0,,0.259,0.001,-99.9,,bb
61,61,20250804-hormore-19,1172,1172,1,6.14,0,,0.078,0,-100,,bb
62,62,20250804-hormore-20,1173,1173,1,6.2,0,,0.358,0.001,-99.9,,bb
63,63,20250804-hormore-21,1175,1175,1,,,,,,,,
64,64,20250804-hormore-22,1177,1177,1,,,,,,,,
65,65,20250804-hormore-23,1178,1178,1,6.23,0,,0.214,0.001,-99.9,,bb
66,66,20250804-hormore-24,1180,1180,1,,,,,,,,
67,67,20250804-hormore-25,1181,1181,1,6.24,0,,0.22,0.001,-99.9,,bb
68,68,20250804-hormore-26,1182,1182,1,,,,,,,,
69,69,20250804-hormore-27,1185,1185,1,6.11,1,,0.676,0.002,-99.8,,bb
70,70,20250804-hormore-28,1188,1188,1,6.08,0,,0.203,0.001,-99.9,,bb
71,71,20250804-hormore-29,1189,1189,1,,,,,,,,
72,72,20250804-hormore-30,1190,1190,1,,,,,,,,
73,73,20250804-hormore-31,1195,1195,1,6.08,0,,0.209,0.001,-99.9,,bb
74,74,20250804-hormore-32,1196,1196,1,6.09,0,,0.22,0.001,-99.9,,bb
75,75,20250804-hormore-33,1202,1202,1,6.08,1,,0.704,0.002,-99.8,,bb
76,76,20250804-hormore-34,1205,1205,1,6.07,0,,0.077,0,-100,,bb
77,77,20250804-hormore-35,1206,1206,1,,,,,,,,
78,78,20250804-hormore-36,1207,1207,1,6.1,0,,0.242,0.001,-99.9,,bb
79,79,20250804-hormore-37,1208,1208,1,,,,,,,,
80,80,20250804-hormore-38,1209,1209,1,6.1,0,,0.22,0.001,-99.9,,bb
81,81,20250804-hormore-39,1210,1210,1,6.11,0,,0.484,0.001,-99.9,,bb
82,82,20250804-hormore-40,1212,1212,1,,,,,,,,
83,83,20250804-hormore-41,1214,1214,1,,,,,,,,
84,84,20250804-hormore-42,1216,1216,1,6.1,1,,0.535,0.001,-99.9,,bb
85,85,20250804-hormore-43,1217,1217,1,,,,,,,,
86,86,20250804-hormore-44,1218,1218,1,6.12,1,,0.555,0.002,-99.8,,bb
87,87,20250804-hormore-45,1221,1221,1,,,,,,,,
88,88,20250805-hormore-1,1222,1222,1,6.08,0,,0.247,0.001,-99.9,,bb
89,89,20250805-hormore-2,1223,1223,1,,,,,,,,
90,90,20250805-hormore-3,1224,1224,1,6.1,1,,0.698,0.002,-99.8,,bb
91,91,20250805-hormore-4,1226,1226,1,6.24,0,,0.11,0,-100,,bb
92,92,20250805-hormore-5,1227,1227,1,,,,,,,,
93,93,20250805-hormore-6,1228,1228,1,6.24,0,,0.176,0,-100,,bb
94,94,20250805-hormore-7,1231,1231,1,,,,,,,,
95,95,20250804-hormore-8,1038,1038,1,6.11,2,,2.35,0.007,-99.3,,bb
,,,,,,,,,,,,,
Compound 29:  Dehydroepiandrosterone sulfate-D6,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,3.9,0,,0.034,0,-100,Standard,bb
2,2,20250805-COL-05,s2,s2,1,3.86,3,,3.24,0.01,-99,Standard,bb
3,3,20250805-COL-06,s3,s3,1,3.86,8,,8.34,0.027,-97.3,Standard,bb
4,4,20250805-COL-07,s4,s4,1,3.85,25,,24.8,0.08,-92,Standard,bb
5,5,20250805-COL-08,s5,s5,1,3.85,152,,152,0.486,-51.4,Standard,bb
6,6,20250805-COL-09,s6,s6,1,3.85,475,,475,1.523,52.3,Standard,bb
7,7,20250805-COL-10,s7,s7,1,3.85,1520,,1520,4.874,387.4,Standard,bb
8,8,20250805-COL-11,q1,q1,1,3.85,8,,7.63,0.024,-97.6,QC,bb
9,9,20250805-COL-12,q2,q2,1,3.86,1006,,1010,3.224,222.4,QC,bb
10,10,20250802-hormore-50,1075,1075,1,,,,,,,,
11,11,20250802-hormore-51,1076,1076,1,3.85,0,,0.207,0.001,-99.9,,bb
12,12,20250802-hormore-52,1077,1077,1,3.86,1,,1.23,0.004,-99.6,,bb
13,13,20250802-hormore-53,1079,1079,1,3.83,0,,0.185,0.001,-99.9,,bb
14,14,20250802-hormore-54,1080,1080,1,3.9,0,,0.189,0.001,-99.9,,bb
15,15,20250802-hormore-55,1083,1083,1,3.85,3,,3.09,0.01,-99,,bb
16,16,20250802-hormore-56,1084,1084,1,3.85,7,,6.58,0.021,-97.9,,bb
17,17,20250802-hormore-57,1087,1087,1,3.84,8,,8.28,0.027,-97.3,,bb
18,18,20250802-hormore-58,1090,1090,1,3.85,16,,15.7,0.05,-95,,bb
19,19,20250802-hormore-59,1092,1092,1,3.86,3,,2.75,0.009,-99.1,,bb
20,20,20250802-hormore-60,1093,1093,1,3.85,0,,0.363,0.001,-99.9,,bb
21,21,20250802-hormore-61,1094,1094,1,3.82,5,,4.77,0.015,-98.5,,bb
22,22,20250802-hormore-62,1095,1095,1,3.84,7,,6.81,0.022,-97.8,,bb
23,23,20250802-hormore-63,1096,1096,1,3.85,17,,17,0.054,-94.6,,bb
24,24,20250802-hormore-64,1097,1097,1,3.84,3,,2.86,0.009,-99.1,,bb
25,25,20250803-hormore-1,1098,1098,1,3.85,30,,29.8,0.096,-90.4,,bb
26,26,20250803-hormore-2,1099,1099,1,3.86,15,,15.1,0.048,-95.2,,bb
27,27,20250803-hormore-3,1100,1100,1,3.85,34,,33.5,0.108,-89.2,,bb
28,28,20250803-hormore-4,1102,1102,1,3.85,14,,13.5,0.043,-95.7,,bb
29,29,20250803-hormore-5,1105,1105,1,3.85,6,,5.74,0.018,-98.2,,bb
30,30,20250803-hormore-6,1106,1106,1,3.85,22,,21.8,0.07,-93,,bb
31,31,20250803-hormore-7,1107,1107,1,3.86,8,,8.45,0.027,-97.3,,bb
32,32,20250803-hormore-8,1108,1108,1,3.84,9,,9.43,0.03,-97,,bb
33,33,20250803-hormore-9,1109,1109,1,3.85,21,,20.9,0.067,-93.3,,bb
34,34,20250803-hormore-10,1111,1111,1,3.85,8,,7.71,0.025,-97.5,,bb
35,35,20250803-hormore-11,1112,1112,1,3.83,8,,7.62,0.024,-97.6,,bb
