Quantify Compound Summary Report ,,,,,,,,,,,,,
,,,,,,,,,,,,,
Printed Thu Aug 07 17:38:27 2025,,,,,,,,,,,,,
,,,,,,,,,,,,,
Compound 1:  Melatonin,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
65,65,20250804-hormore-23,1178,1178,1,4,82472,,82500,0.411,-58.9,,bb
66,66,20250804-hormore-24,1180,1180,1,4,83531,,83500,0.416,-58.4,,bb
67,67,20250804-hormore-25,1181,1181,1,4,48423,,48400,0.241,-75.9,,bb
68,68,20250804-hormore-26,1182,1182,1,3.99,34265,,34300,0.171,-82.9,,bb
69,69,20250804-hormore-27,1185,1185,1,3.99,93764,,93800,0.467,-53.3,,bb
70,70,20250804-hormore-28,1188,1188,1,4,54201,,54200,0.27,-73,,bb
71,71,20250804-hormore-29,1189,1189,1,4,46905,,46900,0.234,-76.6,,bb
72,72,20250804-hormore-30,1190,1190,1,4.01,71165,,71200,0.354,-64.6,,bb
73,73,20250804-hormore-31,1195,1195,1,4,55963,,56000,0.279,-72.1,,bb
74,74,20250804-hormore-32,1196,1196,1,4.01,60306,,60300,0.3,-70,,bb
75,75,20250804-hormore-33,1202,1202,1,4,58960,,59000,0.294,-70.6,,bb
76,76,20250804-hormore-34,1205,1205,1,4,70512,,70500,0.351,-64.9,,bb
77,77,20250804-hormore-35,1206,1206,1,4,57801,,57800,0.288,-71.2,,bb
78,78,20250804-hormore-36,1207,1207,1,3.99,42939,,42900,0.214,-78.6,,bb
79,79,20250804-hormore-37,1208,1208,1,4,60375,,60400,0.301,-69.9,,bb
80,80,20250804-hormore-38,1209,1209,1,4.01,70778,,70800,0.353,-64.7,,bb
81,81,20250804-hormore-39,1210,1210,1,3.99,46521,,46500,0.232,-76.8,,bb
82,82,20250804-hormore-40,1212,1212,1,3.99,69324,,69300,0.345,-65.5,,bb
83,83,20250804-hormore-41,1214,1214,1,4,32078,,32100,0.16,-84,,bb
84,84,20250804-hormore-42,1216,1216,1,4,58201,,58200,0.29,-71,,bb
85,85,20250804-hormore-43,1217,1217,1,3.99,18831,,18800,0.094,-90.6,,bb
86,86,20250804-hormore-44,1218,1218,1,3.99,19123,,19100,0.095,-90.5,,bb
87,87,20250804-hormore-45,1221,1221,1,3.99,61099,,61100,0.304,-69.6,,bb
88,88,20250805-hormore-1,1222,1222,1,4,52764,,52800,0.263,-73.7,,bb
89,89,20250805-hormore-2,1223,1223,1,3.99,71232,,71200,0.355,-64.5,,bb
90,90,20250805-hormore-3,1224,1224,1,3.99,43110,,43100,0.215,-78.5,,bb
91,91,20250805-hormore-4,1226,1226,1,3.99,44219,,44200,0.22,-78,,bb
92,92,20250805-hormore-5,1227,1227,1,3.99,47236,,47200,0.235,-76.5,,bb
93,93,20250805-hormore-6,1228,1228,1,3.99,50386,,50400,0.251,-74.9,,bb
94,94,20250805-hormore-7,1231,1231,1,3.99,53947,,53900,0.269,-73.1,,bb
95,95,20250804-hormore-8,1038,1038,1,3.99,46096,,46100,0.23,-77,,bb
,,,,,,,,,,,,,
Compound 27:  11b-hydroxyandrostenedione-D4,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,4.24,3887,,3890,0.867,-13.3,Standard,bb
2,2,20250805-COL-05,s2,s2,1,4.22,5091,,5090,1.136,13.6,Standard,bb
3,3,20250805-COL-06,s3,s3,1,4.23,4999,,5000,1.115,11.5,Standard,bb
4,4,20250805-COL-07,s4,s4,1,4.22,5024,,5020,1.121,12.1,Standard,bb
5,5,20250805-COL-08,s5,s5,1,4.22,4730,,4730,1.055,5.5,Standard,bb
6,6,20250805-COL-09,s6,s6,1,4.23,3893,,3890,0.869,-13.1,Standard,bb
7,7,20250805-COL-10,s7,s7,1,4.23,3747,,3750,0.836,-16.4,Standard,bb
8,8,20250805-COL-11,q1,q1,1,4.23,4880,,4880,1.089,8.9,QC,bb
9,9,20250805-COL-12,q2,q2,1,4.22,4164,,4160,0.929,-7.1,QC,bb
10,10,20250802-hormore-50,1075,1075,1,4,0,,0.267,0,-100,,MM
11,11,20250802-hormore-51,1076,1076,1,4.21,3,,2.85,0.001,-99.9,,bb
12,12,20250802-hormore-52,1077,1077,1,4.21,58,,58.2,0.013,-98.7,,MM
13,13,20250802-hormore-53,1079,1079,1,4.22,13,,13.4,0.003,-99.7,,MM
14,14,20250802-hormore-54,1080,1080,1,4.23,9,,9.19,0.002,-99.8,,MM
15,15,20250802-hormore-55,1083,1083,1,4.23,307,,307,0.069,-93.1,,bb
16,16,20250802-hormore-56,1084,1084,1,4.21,784,,784,0.175,-82.5,,bb
17,17,20250802-hormore-57,1087,1087,1,4.22,351,,351,0.078,-92.2,,bb
18,18,20250802-hormore-58,1090,1090,1,4.21,870,,870,0.194,-80.6,,bb
19,19,20250802-hormore-59,1092,1092,1,4.21,194,,194,0.043,-95.7,,MM
20,20,20250802-hormore-60,1093,1093,1,4.26,45,,45.4,0.01,-99,,MM
21,21,20250802-hormore-61,1094,1094,1,4.21,457,,457,0.102,-89.8,,bb
22,22,20250802-hormore-62,1095,1095,1,4.22,200,,200,0.045,-95.5,,bb
23,23,20250802-hormore-63,1096,1096,1,4.23,373,,373,0.083,-91.7,,bb
24,24,20250802-hormore-64,1097,1097,1,4.22,219,,219,0.049,-95.1,,bb
25,25,20250803-hormore-1,1098,1098,1,4.21,827,,827,0.185,-81.5,,MM
26,26,20250803-hormore-2,1099,1099,1,4.21,382,,382,0.085,-91.5,,bb
27,27,20250803-hormore-3,1100,1100,1,4.23,670,,670,0.149,-85.1,,bb
28,28,20250803-hormore-4,1102,1102,1,4.22,931,,931,0.208,-79.2,,bb
29,29,20250803-hormore-5,1105,1105,1,4.23,382,,382,0.085,-91.5,,bb
30,30,20250803-hormore-6,1106,1106,1,4.21,1010,,1010,0.225,-77.5,,bb
31,31,20250803-hormore-7,1107,1107,1,4.23,582,,582,0.13,-87,,bb
32,32,20250803-hormore-8,1108,1108,1,4.22,703,,703,0.157,-84.3,,bb
33,33,20250803-hormore-9,1109,1109,1,4.21,1308,,1310,0.292,-70.8,,bb
34,34,20250803-hormore-10,1111,1111,1,4.21,934,,934,0.208,-79.2,,bb
35,35,20250803-hormore-11,1112,1112,1,4.21,223,,223,0.05,-95,,bb
36,36,20250803-hormore-12,1113,1113,1,4.21,511,,511,0.114,-88.6,,bb
37,37,20250803-hormore-13,1116,1116,1,4.24,255,,255,0.057,-94.3,,bb
38,38,20250803-hormore-14,1118,1118,1,4.21,97,,97.5,0.022,-97.8,,MM
39,39,20250803-hormore-15,1124,1124,1,4.22,992,,992,0.221,-77.9,,bb
40,40,20250803-hormore-16,1125,1125,1,4.21,1150,,1150,0.257,-74.3,,bb
41,41,20250803-hormore-17,1134,1134,1,4.22,908,,908,0.203,-79.7,,bb
42,42,20250803-hormore-18,1135,1135,1,4.21,334,,334,0.075,-92.5,,MM
43,43,20250804-hormore-1,1137,1137,1,4.22,379,,379,0.085,-91.5,,MM
44,44,20250804-hormore-2,1138,1138,1,4.22,830,,830,0.185,-81.5,,bb
45,45,20250804-hormore-3,1141,1141,1,4.21,771,,771,0.172,-82.8,,bb
46,46,20250804-hormore-4,1142,1142,1,4.22,443,,443,0.099,-90.1,,bb
47,47,20250804-hormore-5,1143,1143,1,4.22,368,,368,0.082,-91.8,,bb
48,48,20250804-hormore-6,1144,1144,1,4.22,299,,299,0.067,-93.3,,bb
49,49,20250804-hormore-7,1146,1146,1,4.21,1277,,1280,0.285,-71.5,,bb
50,50,20250804-hormore-8,1038,1038,1,4.2,328,,328,0.073,-92.7,,bb
51,51,20250804-hormore-9,1149,1149,1,4.21,318,,318,0.071,-92.9,,bb
52,52,20250804-hormore-10,1154,1154,1,4.21,268,,268,0.06,-94,,bb
53,53,20250804-hormore-11,1156,1156,1,4.21,852,,852,0.19,-81,,bb
54,54,20250804-hormore-12,1162,1162,1,4.2,746,,746,0.166,-83.4,,bb
55,55,20250804-hormore-13,1165,1165,1,4.21,1517,,1520,0.339,-66.1,,bb
56,56,20250804-hormore-14,1166,1166,1,4.21,641,,641,0.143,-85.7,,bb
57,57,20250804-hormore-15,1167,1167,1,4.22,1431,,1430,0.319,-68.1,,bb
58,58,20250804-hormore-16,1168,1168,1,4.22,155,,155,0.035,-96.5,,bb
59,59,20250804-hormore-17,1169,1169,1,4.2,964,,964,0.215,-78.5,,bb
60,60,20250804-hormore-18,1170,1170,1,4.2,381,,381,0.085,-91.5,,MM
61,61,20250804-hormore-19,1172,1172,1,4.22,464,,464,0.103,-89.7,,bb
62,62,20250804-hormore-20,1173,1173,1,4.22,895,,895,0.2,-80,,bb
63,63,20250804-hormore-21,1175,1175,1,4.21,926,,926,0.207,-79.3,,bb
64,64,20250804-hormore-22,1177,1177,1,4.21,741,,741,0.165,-83.5,,bb
65,65,20250804-hormore-23,1178,1178,1,4.21,882,,882,0.197,-80.3,,bb
66,66,20250804-hormore-24,1180,1180,1,4.2,895,,895,0.2,-80,,bb
67,67,20250804-hormore-25,1181,1181,1,4.2,923,,923,0.206,-79.4,,bb
68,68,20250804-hormore-26,1182,1182,1,4.22,126,,126,0.028,-97.2,,MM
69,69,20250804-hormore-27,1185,1185,1,4.2,1682,,1680,0.375,-62.5,,bb
70,70,20250804-hormore-28,1188,1188,1,4.21,327,,327,0.073,-92.7,,bb
71,71,20250804-hormore-29,1189,1189,1,4.21,400,,400,0.089,-91.1,,MM
72,72,20250804-hormore-30,1190,1190,1,4.22,1053,,1050,0.235,-76.5,,bb
73,73,20250804-hormore-31,1195,1195,1,4.2,502,,502,0.112,-88.8,,bb
74,74,20250804-hormore-32,1196,1196,1,4.21,548,,548,0.122,-87.8,,bb
75,75,20250804-hormore-33,1202,1202,1,4.22,454,,454,0.101,-89.9,,bb
76,76,20250804-hormore-34,1205,1205,1,4.21,366,,366,0.082,-91.8,,bb
77,77,20250804-hormore-35,1206,1206,1,4.21,685,,685,0.153,-84.7,,bb
78,78,20250804-hormore-36,1207,1207,1,4.23,231,,231,0.052,-94.8,,bb
79,79,20250804-hormore-37,1208,1208,1,4.21,669,,669,0.149,-85.1,,bb
80,80,20250804-hormore-38,1209,1209,1,4.21,676,,676,0.151,-84.9,,bb
81,81,20250804-hormore-39,1210,1210,1,4.2,422,,422,0.094,-90.6,,bb
82,82,20250804-hormore-40,1212,1212,1,4.21,898,,898,0.2,-80,,bb
83,83,20250804-hormore-41,1214,1214,1,4.2,248,,248,0.055,-94.5,,bb
84,84,20250804-hormore-42,1216,1216,1,4.2,1075,,1070,0.24,-76,,bb
85,85,20250804-hormore-43,1217,1217,1,4,28,,28.4,0.006,-99.4,,MM
86,86,20250804-hormore-44,1218,1218,1,4.22,46,,46.3,0.01,-99,,MM
87,87,20250804-hormore-45,1221,1221,1,4.21,541,,541,0.121,-87.9,,bb
88,88,20250805-hormore-1,1222,1222,1,4.21,358,,358,0.08,-92,,bb
89,89,20250805-hormore-2,1223,1223,1,4.21,784,,784,0.175,-82.5,,bb
90,90,20250805-hormore-3,1224,1224,1,4.2,298,,298,0.067,-93.3,,bb
91,91,20250805-hormore-4,1226,1226,1,4.2,189,,189,0.042,-95.8,,bb
92,92,20250805-hormore-5,1227,1227,1,4.21,277,,277,0.062,-93.8,,MM
93,93,20250805-hormore-6,1228,1228,1,4.21,378,,378,0.084,-91.6,,bb
94,94,20250805-hormore-7,1231,1231,1,4.21,478,,478,0.107,-89.3,,bb
95,95,20250804-hormore-8,1038,1038,1,4.2,328,,328,0.073,-92.7,,bb
,,,,,,,,,,,,,
Compound 28:  11a-Hydroxytestosterone-D4,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,4.68,34275,,34300,0.794,-20.6,Standard,bb
2,2,20250805-COL-05,s2,s2,1,4.67,45224,,45200,1.047,4.7,Standard,bb
3,3,20250805-COL-06,s3,s3,1,4.67,45760,,45800,1.059,5.9,Standard,bb
4,4,20250805-COL-07,s4,s4,1,4.66,44096,,44100,1.021,2.1,Standard,bb
5,5,20250805-COL-08,s5,s5,1,4.66,44675,,44700,1.034,3.4,Standard,bb
6,6,20250805-COL-09,s6,s6,1,4.66,45094,,45100,1.044,4.4,Standard,bb
7,7,20250805-COL-10,s7,s7,1,4.67,43212,,43200,1,0,Standard,bb
8,8,20250805-COL-11,q1,q1,1,4.67,46359,,46400,1.073,7.3,QC,bb
9,9,20250805-COL-12,q2,q2,1,4.67,41492,,41500,0.961,-3.9,QC,bb
10,10,20250802-hormore-50,1075,1075,1,4.65,31,,30.7,0.001,-99.9,,MM
11,11,20250802-hormore-51,1076,1076,1,4.65,201,,201,0.005,-99.5,,bb
12,12,20250802-hormore-52,1077,1077,1,4.65,477,,477,0.011,-98.9,,bb
13,13,20250802-hormore-53,1079,1079,1,4.65,594,,594,0.014,-98.6,,bb
14,14,20250802-hormore-54,1080,1080,1,4.66,1202,,1200,0.028,-97.2,,bb
15,15,20250802-hormore-55,1083,1083,1,4.66,2452,,2450,0.057,-94.3,,bb
16,16,20250802-hormore-56,1084,1084,1,4.66,6345,,6350,0.147,-85.3,,bb
17,17,20250802-hormore-57,1087,1087,1,4.66,2559,,2560,0.059,-94.1,,bb
18,18,20250802-hormore-58,1090,1090,1,4.66,5575,,5580,0.129,-87.1,,bb
19,19,20250802-hormore-59,1092,1092,1,4.66,2235,,2240,0.052,-94.8,,bb
20,20,20250802-hormore-60,1093,1093,1,4.66,1534,,1530,0.036,-96.4,,bb
21,21,20250802-hormore-61,1094,1094,1,4.65,3448,,3450,0.08,-92,,bb
22,22,20250802-hormore-62,1095,1095,1,4.65,2209,,2210,0.051,-94.9,,bb
23,23,20250802-hormore-63,1096,1096,1,4.66,4266,,4270,0.099,-90.1,,bb
24,24,20250802-hormore-64,1097,1097,1,4.65,2582,,2580,0.06,-94,,bb
25,25,20250803-hormore-1,1098,1098,1,4.66,7183,,7180,0.166,-83.4,,bb
26,26,20250803-hormore-2,1099,1099,1,4.65,3691,,3690,0.085,-91.5,,bb
27,27,20250803-hormore-3,1100,1100,1,4.65,13593,,13600,0.315,-68.5,,bb
28,28,20250803-hormore-4,1102,1102,1,4.65,13515,,13500,0.313,-68.7,,bb
29,29,20250803-hormore-5,1105,1105,1,4.66,3958,,3960,0.092,-90.8,,bb
30,30,20250803-hormore-6,1106,1106,1,4.66,8628,,8630,0.2,-80,,bb
31,31,20250803-hormore-7,1107,1107,1,4.66,11345,,11300,0.263,-73.7,,bb
32,32,20250803-hormore-8,1108,1108,1,4.66,5904,,5900,0.137,-86.3,,bb
33,33,20250803-hormore-9,1109,1109,1,4.66,11261,,11300,0.261,-73.9,,bb
34,34,20250803-hormore-10,1111,1111,1,4.66,15484,,15500,0.359,-64.1,,bb
35,35,20250803-hormore-11,1112,1112,1,4.65,2102,,2100,0.049,-95.1,,bb
36,36,20250803-hormore-12,1113,1113,1,4.65,4557,,4560,0.106,-89.4,,bb
37,37,20250803-hormore-13,1116,1116,1,4.65,2628,,2630,0.061,-93.9,,bb
38,38,20250803-hormore-14,1118,1118,1,4.65,2780,,2780,0.064,-93.6,,bb
39,39,20250803-hormore-15,1124,1124,1,4.65,7608,,7610,0.176,-82.4,,bb
40,40,20250803-hormore-16,1125,1125,1,4.67,12104,,12100,0.28,-72,,bb
41,41,20250803-hormore-17,1134,1134,1,4.66,9774,,9770,0.226,-77.4,,bb
42,42,20250803-hormore-18,1135,1135,1,4.66,4232,,4230,0.098,-90.2,,bb
43,43,20250804-hormore-1,1137,1137,1,4.65,4918,,4920,0.114,-88.6,,bb
44,44,20250804-hormore-2,1138,1138,1,4.65,6249,,6250,0.145,-85.5,,bb
45,45,20250804-hormore-3,1141,1141,1,4.65,5434,,5430,0.126,-87.4,,bb
46,46,20250804-hormore-4,1142,1142,1,4.65,4874,,4870,0.113,-88.7,,bb
47,47,20250804-hormore-5,1143,1143,1,4.65,3351,,3350,0.078,-92.2,,bb
48,48,20250804-hormore-6,1144,1144,1,4.65,2844,,2840,0.066,-93.4,,bb
49,49,20250804-hormore-7,1146,1146,1,4.65,17120,,17100,0.396,-60.4,,bb
50,50,20250804-hormore-8,1038,1038,1,4.63,3467,,3470,0.08,-92,,bb
51,51,20250804-hormore-9,1149,1149,1,4.65,4327,,4330,0.1,-90,,bb
52,52,20250804-hormore-10,1154,1154,1,4.65,6623,,6620,0.153,-84.7,,bb
53,53,20250804-hormore-11,1156,1156,1,4.65,9427,,9430,0.218,-78.2,,bb
54,54,20250804-hormore-12,1162,1162,1,4.64,8355,,8350,0.193,-80.7,,bb
55,55,20250804-hormore-13,1165,1165,1,4.65,12602,,12600,0.292,-70.8,,bb
56,56,20250804-hormore-14,1166,1166,1,4.64,4280,,4280,0.099,-90.1,,bb
57,57,20250804-hormore-15,1167,1167,1,4.65,13308,,13300,0.308,-69.2,,bb
58,58,20250804-hormore-16,1168,1168,1,4.65,2246,,2250,0.052,-94.8,,bb
59,59,20250804-hormore-17,1169,1169,1,4.65,8995,,9000,0.208,-79.2,,bb
60,60,20250804-hormore-18,1170,1170,1,4.65,2972,,2970,0.069,-93.1,,bb
61,61,20250804-hormore-19,1172,1172,1,4.65,3202,,3200,0.074,-92.6,,bb
62,62,20250804-hormore-20,1173,1173,1,4.65,6472,,6470,0.15,-85,,bb
63,63,20250804-hormore-21,1175,1175,1,4.65,8966,,8970,0.208,-79.2,,bb
64,64,20250804-hormore-22,1177,1177,1,4.64,6119,,6120,0.142,-85.8,,bb
65,65,20250804-hormore-23,1178,1178,1,4.65,9219,,9220,0.213,-78.7,,bb
66,66,20250804-hormore-24,1180,1180,1,4.64,7345,,7350,0.17,-83,,bb
67,67,20250804-hormore-25,1181,1181,1,4.65,10691,,10700,0.248,-75.2,,bb
68,68,20250804-hormore-26,1182,1182,1,4.64,1990,,1990,0.046,-95.4,,bb
69,69,20250804-hormore-27,1185,1185,1,4.64,13198,,13200,0.306,-69.4,,bb
70,70,20250804-hormore-28,1188,1188,1,4.63,3724,,3720,0.086,-91.4,,bb
71,71,20250804-hormore-29,1189,1189,1,4.64,2703,,2700,0.063,-93.7,,bb
72,72,20250804-hormore-30,1190,1190,1,4.64,7707,,7710,0.178,-82.2,,bb
73,73,20250804-hormore-31,1195,1195,1,4.65,3894,,3890,0.09,-91,,bb
74,74,20250804-hormore-32,1196,1196,1,4.65,6738,,6740,0.156,-84.4,,bb
75,75,20250804-hormore-33,1202,1202,1,4.64,5108,,5110,0.118,-88.2,,bb
76,76,20250804-hormore-34,1205,1205,1,4.65,6403,,6400,0.148,-85.2,,bb
77,77,20250804-hormore-35,1206,1206,1,4.65,5109,,5110,0.118,-88.2,,bb
78,78,20250804-hormore-36,1207,1207,1,4.64,2831,,2830,0.066,-93.4,,bb
79,79,20250804-hormore-37,1208,1208,1,4.65,13665,,13700,0.316,-68.4,,bb
80,80,20250804-hormore-38,1209,1209,1,4.64,5957,,5960,0.138,-86.2,,bb
81,81,20250804-hormore-39,1210,1210,1,4.64,4023,,4020,0.093,-90.7,,bb
82,82,20250804-hormore-40,1212,1212,1,4.64,13579,,13600,0.314,-68.6,,bb
83,83,20250804-hormore-41,1214,1214,1,4.64,2344,,2340,0.054,-94.6,,bb
84,84,20250804-hormore-42,1216,1216,1,4.64,9503,,9500,0.22,-78,,bb
85,85,20250804-hormore-43,1217,1217,1,4.64,1629,,1630,0.038,-96.2,,bb
86,86,20250804-hormore-44,1218,1218,1,4.63,4196,,4200,0.097,-90.3,,bb
87,87,20250804-hormore-45,1221,1221,1,4.64,10934,,10900,0.253,-74.7,,bb
88,88,20250805-hormore-1,1222,1222,1,4.63,2537,,2540,0.059,-94.1,,bb
89,89,20250805-hormore-2,1223,1223,1,4.64,6859,,6860,0.159,-84.1,,bb
90,90,20250805-hormore-3,1224,1224,1,4.64,3271,,3270,0.076,-92.4,,bb
91,91,20250805-hormore-4,1226,1226,1,4.64,2304,,2300,0.053,-94.7,,bb
92,92,20250805-hormore-5,1227,1227,1,4.64,3286,,3290,0.076,-92.4,,bb
93,93,20250805-hormore-6,1228,1228,1,4.64,3453,,3450,0.08,-92,,bb
94,94,20250805-hormore-7,1231,1231,1,4.63,4401,,4400,0.102,-89.8,,bb
95,95,20250804-hormore-8,1038,1038,1,4.63,3467,,3470,0.08,-92,,bb
,,,,,,,,,,,,,
Compound 29:  Progesterone-D9,,,,,,,,,,,,,
,,,,,,,,,,,,,
,#,Name,Sample Text,ID,Std. Conc,RT,Area,IS Area,Response,Conc.,%Dev,Type,Primary Flags
1,1,20250805-COL-04,s1,s1,1,6.83,186912,,187000,0.823,-17.7,Standard,bb
2,2,20250805-COL-05,s2,s2,1,6.82,207386,,207000,0.913,-8.7,Standard,bb
3,3,20250805-COL-06,s3,s3,1,6.82,232660,,233000,1.024,2.4,Standard,bb
4,4,20250805-COL-07,s4,s4,1,6.82,238889,,239000,1.052,5.2,Standard,bb
5,5,20250805-COL-08,s5,s5,1,6.82,249748,,250000,1.099,9.9,Standard,bb
6,6,20250805-COL-09,s6,s6,1,6.82,251887,,252000,1.109,10.9,Standard,bb
7,7,20250805-COL-10,s7,s7,1,6.82,222648,,223000,0.98,-2,Standard,bb
8,8,20250805-COL-11,q1,q1,1,6.82,252231,,252000,1.11,11,QC,bb
9,9,20250805-COL-12,q2,q2,1,6.83,211121,,211000,0.929,-7.1,QC,bb
10,10,20250802-hormore-50,1075,1075,1,6.82,68886,,68900,0.303,-69.7,,bb
11,11,20250802-hormore-51,1076,1076,1,6.82,83245,,83200,0.366,-63.4,,bb
12,12,20250802-hormore-52,1077,1077,1,6.82,89133,,89100,0.392,-60.8,,bb
13,13,20250802-hormore-53,1079,1079,1,6.82,80066,,80100,0.352,-64.8,,bb
14,14,20250802-hormore-54,1080,1080,1,6.82,110171,,110000,0.485,-51.5,,bb
15,15,20250802-hormore-55,1083,1083,1,6.82,94817,,94800,0.417,-58.3,,bb
16,16,20250802-hormore-56,1084,1084,1,6.82,111962,,112000,0.493,-50.7,,bb
17,17,20250802-hormore-57,1087,1087,1,6.82,123979,,124000,0.546,-45.4,,bb
18,18,20250802-hormore-58,1090,1090,1,6.82,133776,,134000,0.589,-41.1,,bb
19,19,20250802-hormore-59,1092,1092,1,6.82,105798,,106000,0.466,-53.4,,bb
20,20,20250802-hormore-60,1093,1093,1,6.82,98392,,98400,0.433,-56.7,,bb
21,21,20250802-hormore-61,1094,1094,1,6.81,106134,,106000,0.467,-53.3,,bb
22,22,20250802-hormore-62,1095,1095,1,6.81,102800,,103000,0.453,-54.7,,bb
23,23,20250802-hormore-63,1096,1096,1,6.81,114767,,115000,0.505,-49.5,,bb
24,24,20250802-hormore-64,1097,1097,1,6.81,104714,,105000,0.461,-53.9,,bb
25,25,20250803-hormore-1,1098,1098,1,6.82,117031,,117000,0.515,-48.5,,bb
26,26,20250803-hormore-2,1099,1099,1,6.82,118718,,119000,0.523,-47.7,,bb
27,27,20250803-hormore-3,1100,1100,1,6.81,129001,,129000,0.568,-43.2,,bb
28,28,20250803-hormore-4,1102,1102,1,6.82,134151,,134000,0.591,-40.9,,bb
29,29,20250803-hormore-5,1105,1105,1,6.82,119315,,119000,0.525,-47.5,,bb
30,30,20250803-hormore-6,1106,1106,1,6.82,140293,,140000,0.618,-38.2,,bb
31,31,20250803-hormore-7,1107,1107,1,6.82,114837,,115000,0.506,-49.4,,bb
32,32,20250803-hormore-8,1108,1108,1,6.81,116090,,116000,0.511,-48.9,,bb
33,33,20250803-hormore-9,1109,1109,1,6.82,136637,,137000,0.601,-39.9,,bb
34,34,20250803-hormore-10,1111,1111,1,6.82,135757,,136000,0.598,-40.2,,bb
35,35,20250803-hormore-11,1112,1112,1,6.82,106509,,107000,0.469,-53.1,,bb
36,36,20250803-hormore-12,1113,1113,1,6.81,119630,,120000,0.527,-47.3,,bb
37,37,20250803-hormore-13,1116,1116,1,6.81,106352,,106000,0.468,-53.2,,bb
38,38,20250803-hormore-14,1118,1118,1,6.82,108100,,108000,0.476,-52.4,,bb
39,39,20250803-hormore-15,1124,1124,1,6.81,124858,,125000,0.55,-45,,bb
40,40,20250803-hormore-16,1125,1125,1,6.81,113520,,114000,0.5,-50,,bb
41,41,20250803-hormore-17,1134,1134,1,6.81,133135,,133000,0.586,-41.4,,bb
42,42,20250803-hormore-18,1135,1135,1,6.81,128239,,128000,0.565,-43.5,,bb
43,43,20250804-hormore-1,1137,1137,1,6.81,137146,,137000,0.604,-39.6,,bb
44,44,20250804-hormore-2,1138,1138,1,6.81,122467,,122000,0.539,-46.1,,bb
45,45,20250804-hormore-3,1141,1141,1,6.81,124520,,125000,0.548,-45.2,,bb
46,46,20250804-hormore-4,1142,1142,1,6.81,117093,,117000,0.515,-48.5,,bb
47,47,20250804-hormore-5,1143,1143,1,6.81,131820,,132000,0.58,-42,,bb
48,48,20250804-hormore-6,1144,1144,1,6.81,135477,,135000,0.596,-40.4,,bb
49,49,20250804-hormore-7,1146,1146,1,6.81,149665,,150000,0.659,-34.1,,bb
50,50,20250804-hormore-8,1038,1038,1,6.8,122014,,122000,0.537,-46.3,,bb
51,51,20250804-hormore-9,1149,1149,1,6.82,131024,,131000,0.577,-42.3,,bb
52,52,20250804-hormore-10,1154,1154,1,6.81,122223,,122000,0.538,-46.2,,bb
53,53,20250804-hormore-11,1156,1156,1,6.81,142135,,142000,0.626,-37.4,,bb
54,54,20250804-hormore-12,1162,1162,1,6.81,145575,,146000,0.641,-35.9,,bb
55,55,20250804-hormore-13,1165,1165,1,6.81,124388,,124000,0.548,-45.2,,bb
56,56,20250804-hormore-14,1166,1166,1,6.8,142426,,142000,0.627,-37.3,,bb
57,57,20250804-hormore-15,1167,1167,1,6.81,152520,,153000,0.671,-32.9,,bb
58,58,20250804-hormore-16,1168,1168,1,6.81,123900,,124000,0.545,-45.5,,bb
59,59,20250804-hormore-17,1169,1169,1,6.8,157135,,157000,0.692,-30.8,,bb
60,60,20250804-hormore-18,1170,1170,1,6.8,130610,,131000,0.575,-42.5,,bb
61,61,20250804-hormore-19,1172,1172,1,6.81,126858,,127000,0.558,-44.2,,bb
62,62,20250804-hormore-20,1173,1173,1,6.82,132613,,133000,0.584,-41.6,,bb
63,63,20250804-hormore-21,1175,1175,1,6.8,155149,,155000,0.683,-31.7,,bb
64,64,20250804-hormore-22,1177,1177,1,6.8,136827,,137000,0.602,-39.8,,bb
65,65,20250804-hormore-23,1178,1178,1,6.81,130285,,130000,0.574,-42.6,,bb
66,66,20250804-hormore-24,1180,1180,1,6.8,153296,,153000,0.675,-32.5,,bb
67,67,20250804-hormore-25,1181,1181,1,6.81,107314,,107000,0.472,-52.8,,bb
68,68,20250804-hormore-26,1182,1182,1,6.8,120272,,120000,0.529,-47.1,,bb
69,69,20250804-hormore-27,1185,1185,1,6.8,151301,,151000,0.666,-33.4,,bb
70,70,20250804-hormore-28,1188,1188,1,6.8,111077,,111000,0.489,-51.1,,bb
71,71,20250804-hormore-29,1189,1189,1,6.81,134974,,135000,0.594,-40.6,,bb
72,72,20250804-hormore-30,1190,1190,1,6.8,154530,,155000,0.68,-32,,bb
73,73,20250804-hormore-31,1195,1195,1,6.8,106157,,106000,0.467,-53.3,,bb
74,74,20250804-hormore-32,1196,1196,1,6.8,116192,,116000,0.511,-48.9,,bb
75,75,20250804-hormore-33,1202,1202,1,6.8,117358,,117000,0.517,-48.3,,bb
76,76,20250804-hormore-34,1205,1205,1,6.81,133222,,133000,0.586,-41.4,,bb
